Date,Hour,Daily Peak Probability
11/10/2009,13,0.040
11/10/2009,14,0.043
11/10/2009,15,0.046
11/10/2009,16,0.049
11/10/2009,17,0.052
11/10/2009,18,0.056
11/10/2009,19,0.059
11/10/2009,20,0.063
11/10/2009,21,0.067
11/10/2009,22,0.071
11/10/2009,23,0.076
11/10/2009,24,0.081
11/11/2009,1,0.018
11/11/2009,2,0.020
11/11/2009,3,0.021
11/11/2009,4,0.022
11/11/2009,5,0.024
11/11/2009,6,0.026
11/11/2009,7,0.027
11/11/2009,8,0.029
11/11/2009,9,0.031
11/11/2009,10,0.033
11/11/2009,11,0.035
11/11/2009,12,0.038
11/11/2009,13,0.040
11/11/2009,14,0.043
11/11/2009,15,0.046
11/11/2009,16,0.049
11/11/2009,17,0.052
11/11/2009,18,0.055
11/11/2009,19,0.059
11/11/2009,20,0.063
11/11/2009,21,0.067
11/11/2009,22,0.071
11/11/2009,23,0.076
11/11/2009,24,0.081
11/12/2009,1,0.018
11/12/2009,2,0.020
11/12/2009,3,0.021
11/12/2009,4,0.022
11/12/2009,5,0.024
11/12/2009,6,0.026
11/12/2009,7,0.027
11/12/2009,8,0.029
11/12/2009,9,0.031
11/12/2009,10,0.033
11/12/2009,11,0.035
11/12/2009,12,0.038
11/12/2009,13,0.040
11/12/2009,14,0.043
11/12/2009,15,0.046
11/12/2009,16,0.049
11/12/2009,17,0.052
11/12/2009,18,0.055
11/12/2009,19,0.059
11/12/2009,20,0.063
11/12/2009,21,0.067
11/12/2009,22,0.071
11/12/2009,23,0.076
11/12/2009,24,0.081
11/13/2009,1,0.018
11/13/2009,2,0.020
11/13/2009,3,0.021
11/13/2009,4,0.022
11/13/2009,5,0.024
11/13/2009,6,0.026
11/13/2009,7,0.027
11/13/2009,8,0.029
11/13/2009,9,0.031
11/13/2009,10,0.033
11/13/2009,11,0.035
11/13/2009,12,0.038
11/13/2009,13,0.040
11/13/2009,14,0.043
11/13/2009,15,0.046
11/13/2009,16,0.049
11/13/2009,17,0.052
11/13/2009,18,0.055
11/13/2009,19,0.059
11/13/2009,20,0.063
11/13/2009,21,0.067
11/13/2009,22,0.071
11/13/2009,23,0.076
11/13/2009,24,0.081
11/14/2009,1,0.018
11/14/2009,2,0.020
11/14/2009,3,0.021
11/14/2009,4,0.022
11/14/2009,5,0.024
11/14/2009,6,0.026
11/14/2009,7,0.027
11/14/2009,8,0.029
11/14/2009,9,0.031
11/14/2009,10,0.033
11/14/2009,11,0.035
11/14/2009,12,0.038
11/14/2009,13,0.040
11/14/2009,14,0.043
11/14/2009,15,0.046
11/14/2009,16,0.049
11/14/2009,17,0.052
11/14/2009,18,0.055
11/14/2009,19,0.059
11/14/2009,20,0.063
11/14/2009,21,0.067
11/14/2009,22,0.071
11/14/2009,23,0.076
11/14/2009,24,0.081
11/15/2009,1,0.018
11/15/2009,2,0.020
11/15/2009,3,0.021
11/15/2009,4,0.023
11/15/2009,5,0.024
11/15/2009,6,0.026
11/15/2009,7,0.027
11/15/2009,8,0.029
11/15/2009,9,0.031
11/15/2009,10,0.033
11/15/2009,11,0.036
11/15/2009,12,0.038
11/15/2009,13,0.040
11/15/2009,14,0.043
11/15/2009,15,0.046
11/15/2009,16,0.049
11/15/2009,17,0.052
11/15/2009,18,0.056
11/15/2009,19,0.059
11/15/2009,20,0.063
11/15/2009,21,0.067
11/15/2009,22,0.072
11/15/2009,23,0.076
11/15/2009,24,0.081
11/16/2009,1,0.018
11/16/2009,2,0.020
11/16/2009,3,0.021
11/16/2009,4,0.022
11/16/2009,5,0.024
11/16/2009,6,0.026
11/16/2009,7,0.027
11/16/2009,8,0.029
11/16/2009,9,0.031
11/16/2009,10,0.033
11/16/2009,11,0.035
11/16/2009,12,0.038
11/16/2009,13,0.040
11/16/2009,14,0.043
11/16/2009,15,0.046
11/16/2009,16,0.049
11/16/2009,17,0.052
11/16/2009,18,0.056
11/16/2009,19,0.059
11/16/2009,20,0.063
11/16/2009,21,0.067
11/16/2009,22,0.071
11/16/2009,23,0.076
11/16/2009,24,0.081
11/17/2009,1,0.018
11/17/2009,2,0.020
11/17/2009,3,0.021
11/17/2009,4,0.022
11/17/2009,5,0.024
11/17/2009,6,0.026
11/17/2009,7,0.027
11/17/2009,8,0.029
11/17/2009,9,0.031
11/17/2009,10,0.033
11/17/2009,11,0.035
11/17/2009,12,0.038
11/17/2009,13,0.040
11/17/2009,14,0.043
11/17/2009,15,0.046
11/17/2009,16,0.049
11/17/2009,17,0.052
11/17/2009,18,0.056
11/17/2009,19,0.059
11/17/2009,20,0.063
11/17/2009,21,0.067
11/17/2009,22,0.071
11/17/2009,23,0.076
11/17/2009,24,0.081
11/18/2009,1,0.018
11/18/2009,2,0.020
11/18/2009,3,0.021
11/18/2009,4,0.022
11/18/2009,5,0.024
11/18/2009,6,0.026
11/18/2009,7,0.027
11/18/2009,8,0.029
11/18/2009,9,0.031
11/18/2009,10,0.033
11/18/2009,11,0.035
11/18/2009,12,0.038
11/18/2009,13,0.040
11/18/2009,14,0.043
11/18/2009,15,0.046
11/18/2009,16,0.049
11/18/2009,17,0.052
11/18/2009,18,0.055
11/18/2009,19,0.059
11/18/2009,20,0.063
11/18/2009,21,0.067
11/18/2009,22,0.071
11/18/2009,23,0.076
11/18/2009,24,0.081
11/19/2009,1,0.018
11/19/2009,2,0.020
11/19/2009,3,0.021
11/19/2009,4,0.022
11/19/2009,5,0.024
11/19/2009,6,0.026
11/19/2009,7,0.027
11/19/2009,8,0.029
11/19/2009,9,0.031
11/19/2009,10,0.033
11/19/2009,11,0.035
11/19/2009,12,0.038
11/19/2009,13,0.040
11/19/2009,14,0.043
11/19/2009,15,0.046
11/19/2009,16,0.049
11/19/2009,17,0.052
11/19/2009,18,0.055
11/19/2009,19,0.059
11/19/2009,20,0.063
11/19/2009,21,0.067
11/19/2009,22,0.071
11/19/2009,23,0.076
11/19/2009,24,0.081
11/20/2009,1,0.018
11/20/2009,2,0.020
11/20/2009,3,0.021
11/20/2009,4,0.022
11/20/2009,5,0.024
11/20/2009,6,0.026
11/20/2009,7,0.027
11/20/2009,8,0.029
11/20/2009,9,0.031
11/20/2009,10,0.033
11/20/2009,11,0.035
11/20/2009,12,0.038
11/20/2009,13,0.040
11/20/2009,14,0.043
11/20/2009,15,0.046
11/20/2009,16,0.049
11/20/2009,17,0.052
11/20/2009,18,0.055
11/20/2009,19,0.059
11/20/2009,20,0.063
11/20/2009,21,0.067
11/20/2009,22,0.071
11/20/2009,23,0.076
11/20/2009,24,0.081
11/21/2009,1,0.018
11/21/2009,2,0.020
11/21/2009,3,0.021
11/21/2009,4,0.022
11/21/2009,5,0.024
11/21/2009,6,0.026
11/21/2009,7,0.027
11/21/2009,8,0.029
11/21/2009,9,0.031
11/21/2009,10,0.033
11/21/2009,11,0.035
11/21/2009,12,0.038
11/21/2009,13,0.040
11/21/2009,14,0.043
11/21/2009,15,0.046
11/21/2009,16,0.049
11/21/2009,17,0.052
11/21/2009,18,0.055
11/21/2009,19,0.059
11/21/2009,20,0.063
11/21/2009,21,0.067
11/21/2009,22,0.071
11/21/2009,23,0.076
11/21/2009,24,0.081
11/22/2009,1,0.018
11/22/2009,2,0.020
11/22/2009,3,0.021
11/22/2009,4,0.023
11/22/2009,5,0.024
11/22/2009,6,0.026
11/22/2009,7,0.027
11/22/2009,8,0.029
11/22/2009,9,0.031
11/22/2009,10,0.033
11/22/2009,11,0.036
11/22/2009,12,0.038
11/22/2009,13,0.040
11/22/2009,14,0.043
11/22/2009,15,0.046
11/22/2009,16,0.049
11/22/2009,17,0.052
11/22/2009,18,0.056
11/22/2009,19,0.059
11/22/2009,20,0.063
11/22/2009,21,0.067
11/22/2009,22,0.072
11/22/2009,23,0.076
11/22/2009,24,0.081
11/23/2009,1,0.018
11/23/2009,2,0.020
11/23/2009,3,0.021
11/23/2009,4,0.022
11/23/2009,5,0.024
11/23/2009,6,0.026
11/23/2009,7,0.027
11/23/2009,8,0.029
11/23/2009,9,0.031
11/23/2009,10,0.033
11/23/2009,11,0.035
11/23/2009,12,0.038
11/23/2009,13,0.040
11/23/2009,14,0.043
11/23/2009,15,0.046
11/23/2009,16,0.049
11/23/2009,17,0.052
11/23/2009,18,0.056
11/23/2009,19,0.059
11/23/2009,20,0.063
11/23/2009,21,0.067
11/23/2009,22,0.071
11/23/2009,23,0.076
11/23/2009,24,0.081
11/24/2009,1,0.018
11/24/2009,2,0.020
11/24/2009,3,0.021
11/24/2009,4,0.022
11/24/2009,5,0.024
11/24/2009,6,0.026
11/24/2009,7,0.027
11/24/2009,8,0.029
11/24/2009,9,0.031
11/24/2009,10,0.033
11/24/2009,11,0.035
11/24/2009,12,0.038
11/24/2009,13,0.040
11/24/2009,14,0.043
11/24/2009,15,0.046
11/24/2009,16,0.049
11/24/2009,17,0.052
11/24/2009,18,0.056
11/24/2009,19,0.059
11/24/2009,20,0.063
11/24/2009,21,0.067
11/24/2009,22,0.071
11/24/2009,23,0.076
11/24/2009,24,0.081
11/25/2009,1,0.018
11/25/2009,2,0.020
11/25/2009,3,0.021
11/25/2009,4,0.022
11/25/2009,5,0.024
11/25/2009,6,0.026
11/25/2009,7,0.027
11/25/2009,8,0.029
11/25/2009,9,0.031
11/25/2009,10,0.033
11/25/2009,11,0.035
11/25/2009,12,0.038
11/25/2009,13,0.040
11/25/2009,14,0.043
11/25/2009,15,0.046
11/25/2009,16,0.049
11/25/2009,17,0.052
11/25/2009,18,0.055
11/25/2009,19,0.059
11/25/2009,20,0.063
11/25/2009,21,0.067
11/25/2009,22,0.071
11/25/2009,23,0.076
11/25/2009,24,0.081
11/26/2009,1,0.018
11/26/2009,2,0.020
11/26/2009,3,0.021
11/26/2009,4,0.022
11/26/2009,5,0.024
11/26/2009,6,0.026
11/26/2009,7,0.027
11/26/2009,8,0.029
11/26/2009,9,0.031
11/26/2009,10,0.033
11/26/2009,11,0.035
11/26/2009,12,0.038
11/26/2009,13,0.040
11/26/2009,14,0.043
11/26/2009,15,0.046
11/26/2009,16,0.049
11/26/2009,17,0.052
11/26/2009,18,0.055
11/26/2009,19,0.059
11/26/2009,20,0.063
11/26/2009,21,0.067
11/26/2009,22,0.071
11/26/2009,23,0.076
11/26/2009,24,0.081
11/27/2009,1,0.018
11/27/2009,2,0.020
11/27/2009,3,0.021
11/27/2009,4,0.022
11/27/2009,5,0.024
11/27/2009,6,0.026
11/27/2009,7,0.027
11/27/2009,8,0.029
11/27/2009,9,0.031
11/27/2009,10,0.033
11/27/2009,11,0.035
11/27/2009,12,0.038
11/27/2009,13,0.040
11/27/2009,14,0.043
11/27/2009,15,0.046
11/27/2009,16,0.049
11/27/2009,17,0.052
11/27/2009,18,0.055
11/27/2009,19,0.059
11/27/2009,20,0.063
11/27/2009,21,0.067
11/27/2009,22,0.071
11/27/2009,23,0.076
11/27/2009,24,0.081
11/28/2009,1,0.018
11/28/2009,2,0.020
11/28/2009,3,0.021
11/28/2009,4,0.022
11/28/2009,5,0.024
11/28/2009,6,0.026
11/28/2009,7,0.027
11/28/2009,8,0.029
11/28/2009,9,0.031
11/28/2009,10,0.033
11/28/2009,11,0.035
11/28/2009,12,0.038
11/28/2009,13,0.040
11/28/2009,14,0.043
11/28/2009,15,0.046
11/28/2009,16,0.049
11/28/2009,17,0.052
11/28/2009,18,0.055
11/28/2009,19,0.059
11/28/2009,20,0.063
11/28/2009,21,0.067
11/28/2009,22,0.071
11/28/2009,23,0.076
11/28/2009,24,0.081
11/29/2009,1,0.018
11/29/2009,2,0.020
11/29/2009,3,0.021
11/29/2009,4,0.023
11/29/2009,5,0.024
11/29/2009,6,0.026
11/29/2009,7,0.027
11/29/2009,8,0.029
11/29/2009,9,0.031
11/29/2009,10,0.033
11/29/2009,11,0.036
11/29/2009,12,0.038
11/29/2009,13,0.040
11/29/2009,14,0.043
11/29/2009,15,0.046
11/29/2009,16,0.049
11/29/2009,17,0.052
11/29/2009,18,0.056
11/29/2009,19,0.059
11/29/2009,20,0.063
11/29/2009,21,0.067
11/29/2009,22,0.072
11/29/2009,23,0.076
11/29/2009,24,0.081
11/30/2009,1,0.018
11/30/2009,2,0.020
11/30/2009,3,0.021
11/30/2009,4,0.022
11/30/2009,5,0.024
11/30/2009,6,0.026
11/30/2009,7,0.027
11/30/2009,8,0.029
11/30/2009,9,0.031
11/30/2009,10,0.033
11/30/2009,11,0.035
11/30/2009,12,0.038
11/30/2009,13,0.040
11/30/2009,14,0.043
11/30/2009,15,0.046
11/30/2009,16,0.049
11/30/2009,17,0.052
11/30/2009,18,0.056
11/30/2009,19,0.059
11/30/2009,20,0.063
11/30/2009,21,0.067
11/30/2009,22,0.071
11/30/2009,23,0.076
11/30/2009,24,0.081
12/1/2009,1,0.018
12/1/2009,2,0.020
12/1/2009,3,0.021
12/1/2009,4,0.023
12/1/2009,5,0.024
12/1/2009,6,0.026
12/1/2009,7,0.027
12/1/2009,8,0.029
12/1/2009,9,0.031
12/1/2009,10,0.033
12/1/2009,11,0.036
12/1/2009,12,0.038
12/1/2009,13,0.040
12/1/2009,14,0.043
12/1/2009,15,0.046
12/1/2009,16,0.049
12/1/2009,17,0.052
12/1/2009,18,0.056
12/1/2009,19,0.059
12/1/2009,20,0.063
12/1/2009,21,0.067
12/1/2009,22,0.072
12/1/2009,23,0.076
12/1/2009,24,0.081
12/2/2009,1,0.018
12/2/2009,2,0.020
12/2/2009,3,0.021
12/2/2009,4,0.022
12/2/2009,5,0.024
12/2/2009,6,0.026
12/2/2009,7,0.027
12/2/2009,8,0.029
12/2/2009,9,0.031
12/2/2009,10,0.033
12/2/2009,11,0.035
12/2/2009,12,0.038
12/2/2009,13,0.040
12/2/2009,14,0.043
12/2/2009,15,0.046
12/2/2009,16,0.049
12/2/2009,17,0.052
12/2/2009,18,0.056
12/2/2009,19,0.059
12/2/2009,20,0.063
12/2/2009,21,0.067
12/2/2009,22,0.071
12/2/2009,23,0.076
12/2/2009,24,0.081
12/3/2009,1,0.018
12/3/2009,2,0.020
12/3/2009,3,0.021
12/3/2009,4,0.022
12/3/2009,5,0.024
12/3/2009,6,0.026
12/3/2009,7,0.027
12/3/2009,8,0.029
12/3/2009,9,0.031
12/3/2009,10,0.033
12/3/2009,11,0.035
12/3/2009,12,0.038
12/3/2009,13,0.040
12/3/2009,14,0.043
12/3/2009,15,0.046
12/3/2009,16,0.049
12/3/2009,17,0.052
12/3/2009,18,0.056
12/3/2009,19,0.059
12/3/2009,20,0.063
12/3/2009,21,0.067
12/3/2009,22,0.071
12/3/2009,23,0.076
12/3/2009,24,0.081
12/4/2009,1,0.018
12/4/2009,2,0.020
12/4/2009,3,0.021
12/4/2009,4,0.022
12/4/2009,5,0.024
12/4/2009,6,0.026
12/4/2009,7,0.027
12/4/2009,8,0.029
12/4/2009,9,0.031
12/4/2009,10,0.033
12/4/2009,11,0.035
12/4/2009,12,0.038
12/4/2009,13,0.040
12/4/2009,14,0.043
12/4/2009,15,0.046
12/4/2009,16,0.049
12/4/2009,17,0.052
12/4/2009,18,0.055
12/4/2009,19,0.059
12/4/2009,20,0.063
12/4/2009,21,0.067
12/4/2009,22,0.071
12/4/2009,23,0.076
12/4/2009,24,0.081
12/5/2009,1,0.018
12/5/2009,2,0.020
12/5/2009,3,0.021
12/5/2009,4,0.022
12/5/2009,5,0.024
12/5/2009,6,0.026
12/5/2009,7,0.027
12/5/2009,8,0.029
12/5/2009,9,0.031
12/5/2009,10,0.033
12/5/2009,11,0.035
12/5/2009,12,0.038
12/5/2009,13,0.040
12/5/2009,14,0.043
12/5/2009,15,0.046
12/5/2009,16,0.049
12/5/2009,17,0.052
12/5/2009,18,0.055
12/5/2009,19,0.059
12/5/2009,20,0.063
12/5/2009,21,0.067
12/5/2009,22,0.071
12/5/2009,23,0.076
12/5/2009,24,0.081
12/6/2009,1,0.019
12/6/2009,2,0.020
12/6/2009,3,0.021
12/6/2009,4,0.023
12/6/2009,5,0.024
12/6/2009,6,0.026
12/6/2009,7,0.027
12/6/2009,8,0.029
12/6/2009,9,0.031
12/6/2009,10,0.033
12/6/2009,11,0.036
12/6/2009,12,0.038
12/6/2009,13,0.040
12/6/2009,14,0.043
12/6/2009,15,0.046
12/6/2009,16,0.049
12/6/2009,17,0.052
12/6/2009,18,0.056
12/6/2009,19,0.059
12/6/2009,20,0.063
12/6/2009,21,0.067
12/6/2009,22,0.072
12/6/2009,23,0.076
12/6/2009,24,0.081
12/7/2009,1,0.018
12/7/2009,2,0.020
12/7/2009,3,0.021
12/7/2009,4,0.023
12/7/2009,5,0.024
12/7/2009,6,0.026
12/7/2009,7,0.027
12/7/2009,8,0.029
12/7/2009,9,0.031
12/7/2009,10,0.033
12/7/2009,11,0.036
12/7/2009,12,0.038
12/7/2009,13,0.040
12/7/2009,14,0.043
12/7/2009,15,0.046
12/7/2009,16,0.049
12/7/2009,17,0.052
12/7/2009,18,0.056
12/7/2009,19,0.059
12/7/2009,20,0.063
12/7/2009,21,0.067
12/7/2009,22,0.072
12/7/2009,23,0.076
12/7/2009,24,0.081
12/8/2009,1,0.018
12/8/2009,2,0.020
12/8/2009,3,0.021
12/8/2009,4,0.023
12/8/2009,5,0.024
12/8/2009,6,0.026
12/8/2009,7,0.027
12/8/2009,8,0.029
12/8/2009,9,0.031
12/8/2009,10,0.033
12/8/2009,11,0.036
12/8/2009,12,0.038
12/8/2009,13,0.040
12/8/2009,14,0.043
12/8/2009,15,0.046
12/8/2009,16,0.049
12/8/2009,17,0.052
12/8/2009,18,0.056
12/8/2009,19,0.059
12/8/2009,20,0.063
12/8/2009,21,0.067
12/8/2009,22,0.072
12/8/2009,23,0.076
12/8/2009,24,0.081
12/9/2009,1,0.018
12/9/2009,2,0.020
12/9/2009,3,0.021
12/9/2009,4,0.022
12/9/2009,5,0.024
12/9/2009,6,0.026
12/9/2009,7,0.027
12/9/2009,8,0.029
12/9/2009,9,0.031
12/9/2009,10,0.033
12/9/2009,11,0.035
12/9/2009,12,0.038
12/9/2009,13,0.040
12/9/2009,14,0.043
12/9/2009,15,0.046
12/9/2009,16,0.049
12/9/2009,17,0.052
12/9/2009,18,0.056
12/9/2009,19,0.059
12/9/2009,20,0.063
12/9/2009,21,0.067
12/9/2009,22,0.071
12/9/2009,23,0.076
12/9/2009,24,0.081
12/10/2009,1,0.018
12/10/2009,2,0.020
12/10/2009,3,0.021
12/10/2009,4,0.022
12/10/2009,5,0.024
12/10/2009,6,0.026
12/10/2009,7,0.027
12/10/2009,8,0.029
12/10/2009,9,0.031
12/10/2009,10,0.033
12/10/2009,11,0.035
12/10/2009,12,0.038
12/10/2009,13,0.040
12/10/2009,14,0.043
12/10/2009,15,0.046
12/10/2009,16,0.049
12/10/2009,17,0.052
12/10/2009,18,0.056
12/10/2009,19,0.059
12/10/2009,20,0.063
12/10/2009,21,0.067
12/10/2009,22,0.071
12/10/2009,23,0.076
12/10/2009,24,0.081
12/11/2009,1,0.018
12/11/2009,2,0.020
12/11/2009,3,0.021
12/11/2009,4,0.022
12/11/2009,5,0.024
12/11/2009,6,0.026
12/11/2009,7,0.027
12/11/2009,8,0.029
12/11/2009,9,0.031
12/11/2009,10,0.033
12/11/2009,11,0.035
12/11/2009,12,0.038
12/11/2009,13,0.040
12/11/2009,14,0.043
12/11/2009,15,0.046
12/11/2009,16,0.049
12/11/2009,17,0.052
12/11/2009,18,0.055
12/11/2009,19,0.059
12/11/2009,20,0.063
12/11/2009,21,0.067
12/11/2009,22,0.071
12/11/2009,23,0.076
12/11/2009,24,0.081
12/12/2009,1,0.018
12/12/2009,2,0.020
12/12/2009,3,0.021
12/12/2009,4,0.022
12/12/2009,5,0.024
12/12/2009,6,0.026
12/12/2009,7,0.027
12/12/2009,8,0.029
12/12/2009,9,0.031
12/12/2009,10,0.033
12/12/2009,11,0.035
12/12/2009,12,0.038
12/12/2009,13,0.040
12/12/2009,14,0.043
12/12/2009,15,0.046
12/12/2009,16,0.049
12/12/2009,17,0.052
12/12/2009,18,0.055
12/12/2009,19,0.059
12/12/2009,20,0.063
12/12/2009,21,0.067
12/12/2009,22,0.071
12/12/2009,23,0.076
12/12/2009,24,0.081
12/13/2009,1,0.019
12/13/2009,2,0.020
12/13/2009,3,0.021
12/13/2009,4,0.023
12/13/2009,5,0.024
12/13/2009,6,0.026
12/13/2009,7,0.027
12/13/2009,8,0.029
12/13/2009,9,0.031
12/13/2009,10,0.033
12/13/2009,11,0.036
12/13/2009,12,0.038
12/13/2009,13,0.040
12/13/2009,14,0.043
12/13/2009,15,0.046
12/13/2009,16,0.049
12/13/2009,17,0.052
12/13/2009,18,0.056
12/13/2009,19,0.059
12/13/2009,20,0.063
12/13/2009,21,0.067
12/13/2009,22,0.072
12/13/2009,23,0.076
12/13/2009,24,0.081
12/14/2009,1,0.018
12/14/2009,2,0.020
12/14/2009,3,0.021
12/14/2009,4,0.023
12/14/2009,5,0.024
12/14/2009,6,0.026
12/14/2009,7,0.027
12/14/2009,8,0.029
12/14/2009,9,0.031
12/14/2009,10,0.033
12/14/2009,11,0.036
12/14/2009,12,0.038
12/14/2009,13,0.040
12/14/2009,14,0.043
12/14/2009,15,0.046
12/14/2009,16,0.049
12/14/2009,17,0.052
12/14/2009,18,0.056
12/14/2009,19,0.059
12/14/2009,20,0.063
12/14/2009,21,0.067
12/14/2009,22,0.072
12/14/2009,23,0.076
12/14/2009,24,0.081
12/15/2009,1,0.018
12/15/2009,2,0.020
12/15/2009,3,0.021
12/15/2009,4,0.023
12/15/2009,5,0.024
12/15/2009,6,0.026
12/15/2009,7,0.027
12/15/2009,8,0.029
12/15/2009,9,0.031
12/15/2009,10,0.033
12/15/2009,11,0.036
12/15/2009,12,0.038
12/15/2009,13,0.040
12/15/2009,14,0.043
12/15/2009,15,0.046
12/15/2009,16,0.049
12/15/2009,17,0.052
12/15/2009,18,0.056
12/15/2009,19,0.059
12/15/2009,20,0.063
12/15/2009,21,0.067
12/15/2009,22,0.072
12/15/2009,23,0.076
12/15/2009,24,0.081
12/16/2009,1,0.018
12/16/2009,2,0.020
12/16/2009,3,0.021
12/16/2009,4,0.022
12/16/2009,5,0.024
12/16/2009,6,0.026
12/16/2009,7,0.027
12/16/2009,8,0.029
12/16/2009,9,0.031
12/16/2009,10,0.033
12/16/2009,11,0.035
12/16/2009,12,0.038
12/16/2009,13,0.040
12/16/2009,14,0.043
12/16/2009,15,0.046
12/16/2009,16,0.049
12/16/2009,17,0.052
12/16/2009,18,0.056
12/16/2009,19,0.059
12/16/2009,20,0.063
12/16/2009,21,0.067
12/16/2009,22,0.071
12/16/2009,23,0.076
12/16/2009,24,0.081
12/17/2009,1,0.018
12/17/2009,2,0.020
12/17/2009,3,0.021
12/17/2009,4,0.022
12/17/2009,5,0.024
12/17/2009,6,0.026
12/17/2009,7,0.027
12/17/2009,8,0.029
12/17/2009,9,0.031
12/17/2009,10,0.033
12/17/2009,11,0.035
12/17/2009,12,0.038
12/17/2009,13,0.040
12/17/2009,14,0.043
12/17/2009,15,0.046
12/17/2009,16,0.049
12/17/2009,17,0.052
12/17/2009,18,0.056
12/17/2009,19,0.059
12/17/2009,20,0.063
12/17/2009,21,0.067
12/17/2009,22,0.071
12/17/2009,23,0.076
12/17/2009,24,0.081
12/18/2009,1,0.018
12/18/2009,2,0.020
12/18/2009,3,0.021
12/18/2009,4,0.022
12/18/2009,5,0.024
12/18/2009,6,0.026
12/18/2009,7,0.027
12/18/2009,8,0.029
12/18/2009,9,0.031
12/18/2009,10,0.033
12/18/2009,11,0.035
12/18/2009,12,0.038
12/18/2009,13,0.040
12/18/2009,14,0.043
12/18/2009,15,0.046
12/18/2009,16,0.049
12/18/2009,17,0.052
12/18/2009,18,0.055
12/18/2009,19,0.059
12/18/2009,20,0.063
12/18/2009,21,0.067
12/18/2009,22,0.071
12/18/2009,23,0.076
12/18/2009,24,0.081
12/19/2009,1,0.018
12/19/2009,2,0.020
12/19/2009,3,0.021
12/19/2009,4,0.022
12/19/2009,5,0.024
12/19/2009,6,0.026
12/19/2009,7,0.027
12/19/2009,8,0.029
12/19/2009,9,0.031
12/19/2009,10,0.033
12/19/2009,11,0.035
12/19/2009,12,0.038
12/19/2009,13,0.040
12/19/2009,14,0.043
12/19/2009,15,0.046
12/19/2009,16,0.049
12/19/2009,17,0.052
12/19/2009,18,0.055
12/19/2009,19,0.059
12/19/2009,20,0.063
12/19/2009,21,0.067
12/19/2009,22,0.071
12/19/2009,23,0.076
12/19/2009,24,0.081
12/20/2009,1,0.019
12/20/2009,2,0.020
12/20/2009,3,0.021
12/20/2009,4,0.023
12/20/2009,5,0.024
12/20/2009,6,0.026
12/20/2009,7,0.027
12/20/2009,8,0.029
12/20/2009,9,0.031
12/20/2009,10,0.033
12/20/2009,11,0.036
12/20/2009,12,0.038
12/20/2009,13,0.040
12/20/2009,14,0.043
12/20/2009,15,0.046
12/20/2009,16,0.049
12/20/2009,17,0.052
12/20/2009,18,0.056
12/20/2009,19,0.059
12/20/2009,20,0.063
12/20/2009,21,0.067
12/20/2009,22,0.072
12/20/2009,23,0.076
12/20/2009,24,0.081
12/21/2009,1,0.018
12/21/2009,2,0.020
12/21/2009,3,0.021
12/21/2009,4,0.023
12/21/2009,5,0.024
12/21/2009,6,0.026
12/21/2009,7,0.027
12/21/2009,8,0.029
12/21/2009,9,0.031
12/21/2009,10,0.033
12/21/2009,11,0.036
12/21/2009,12,0.038
12/21/2009,13,0.040
12/21/2009,14,0.043
12/21/2009,15,0.046
12/21/2009,16,0.049
12/21/2009,17,0.052
12/21/2009,18,0.056
12/21/2009,19,0.059
12/21/2009,20,0.063
12/21/2009,21,0.067
12/21/2009,22,0.072
12/21/2009,23,0.076
12/21/2009,24,0.081
12/22/2009,1,0.018
12/22/2009,2,0.020
12/22/2009,3,0.021
12/22/2009,4,0.023
12/22/2009,5,0.024
12/22/2009,6,0.026
12/22/2009,7,0.027
12/22/2009,8,0.029
12/22/2009,9,0.031
12/22/2009,10,0.033
12/22/2009,11,0.036
12/22/2009,12,0.038
12/22/2009,13,0.040
12/22/2009,14,0.043
12/22/2009,15,0.046
12/22/2009,16,0.049
12/22/2009,17,0.052
12/22/2009,18,0.056
12/22/2009,19,0.059
12/22/2009,20,0.063
12/22/2009,21,0.067
12/22/2009,22,0.072
12/22/2009,23,0.076
12/22/2009,24,0.081
12/23/2009,1,0.018
12/23/2009,2,0.020
12/23/2009,3,0.021
12/23/2009,4,0.022
12/23/2009,5,0.024
12/23/2009,6,0.026
12/23/2009,7,0.027
12/23/2009,8,0.029
12/23/2009,9,0.031
12/23/2009,10,0.033
12/23/2009,11,0.035
12/23/2009,12,0.038
12/23/2009,13,0.040
12/23/2009,14,0.043
12/23/2009,15,0.046
12/23/2009,16,0.049
12/23/2009,17,0.052
12/23/2009,18,0.056
12/23/2009,19,0.059
12/23/2009,20,0.063
12/23/2009,21,0.067
12/23/2009,22,0.071
12/23/2009,23,0.076
12/23/2009,24,0.081
12/24/2009,1,0.018
12/24/2009,2,0.020
12/24/2009,3,0.021
12/24/2009,4,0.022
12/24/2009,5,0.024
12/24/2009,6,0.026
12/24/2009,7,0.027
12/24/2009,8,0.029
12/24/2009,9,0.031
12/24/2009,10,0.033
12/24/2009,11,0.035
12/24/2009,12,0.038
12/24/2009,13,0.040
12/24/2009,14,0.043
12/24/2009,15,0.046
12/24/2009,16,0.049
12/24/2009,17,0.052
12/24/2009,18,0.056
12/24/2009,19,0.059
12/24/2009,20,0.063
12/24/2009,21,0.067
12/24/2009,22,0.071
12/24/2009,23,0.076
12/24/2009,24,0.081
12/25/2009,1,0.018
12/25/2009,2,0.020
12/25/2009,3,0.021
12/25/2009,4,0.022
12/25/2009,5,0.024
12/25/2009,6,0.026
12/25/2009,7,0.027
