Trend,Date,Hour,Load,Peak
41758,10/6/2009,23,,
41759,10/6/2009,24,,
41760,10/7/2009,1,,
41761,10/7/2009,2,,
41762,10/7/2009,3,,
41763,10/7/2009,4,,
41764,10/7/2009,5,,
41765,10/7/2009,6,,
41766,10/7/2009,7,,
41767,10/7/2009,8,,
41768,10/7/2009,9,,
41769,10/7/2009,10,,
41770,10/7/2009,11,,
41771,10/7/2009,12,,
41772,10/7/2009,13,,
41773,10/7/2009,14,,
41774,10/7/2009,15,,
41775,10/7/2009,16,,
41776,10/7/2009,17,,
41777,10/7/2009,18,,
41778,10/7/2009,19,,
41779,10/7/2009,20,,
41780,10/7/2009,21,,
41781,10/7/2009,22,,
41782,10/7/2009,23,,
41783,10/7/2009,24,,
41784,10/8/2009,1,,
41785,10/8/2009,2,,
41786,10/8/2009,3,,
41787,10/8/2009,4,,
41788,10/8/2009,5,,
41789,10/8/2009,6,,
41790,10/8/2009,7,,
41791,10/8/2009,8,,
41792,10/8/2009,9,,
41793,10/8/2009,10,,
41794,10/8/2009,11,,
41795,10/8/2009,12,,
41796,10/8/2009,13,,
41797,10/8/2009,14,,
41798,10/8/2009,15,,
41799,10/8/2009,16,,
41800,10/8/2009,17,,
41801,10/8/2009,18,,
41802,10/8/2009,19,,
41803,10/8/2009,20,,
41804,10/8/2009,21,,
41805,10/8/2009,22,,
41806,10/8/2009,23,,
41807,10/8/2009,24,,
41808,10/9/2009,1,,
41809,10/9/2009,2,,
41810,10/9/2009,3,,
41811,10/9/2009,4,,
41812,10/9/2009,5,,
41813,10/9/2009,6,,
41814,10/9/2009,7,,
41815,10/9/2009,8,,
41816,10/9/2009,9,,
41817,10/9/2009,10,,
41818,10/9/2009,11,,
41819,10/9/2009,12,,
41820,10/9/2009,13,,
41821,10/9/2009,14,,
41822,10/9/2009,15,,
41823,10/9/2009,16,,
41824,10/9/2009,17,,
41825,10/9/2009,18,,
41826,10/9/2009,19,,
41827,10/9/2009,20,,
41828,10/9/2009,21,,
41829,10/9/2009,22,,
41830,10/9/2009,23,,
41831,10/9/2009,24,,
41832,10/10/2009,1,,
41833,10/10/2009,2,,
41834,10/10/2009,3,,
41835,10/10/2009,4,,
41836,10/10/2009,5,,
41837,10/10/2009,6,,
41838,10/10/2009,7,,
41839,10/10/2009,8,,
41840,10/10/2009,9,,
41841,10/10/2009,10,,
41842,10/10/2009,11,,
41843,10/10/2009,12,,
41844,10/10/2009,13,,
41845,10/10/2009,14,,
41846,10/10/2009,15,,
41847,10/10/2009,16,,
41848,10/10/2009,17,,
41849,10/10/2009,18,,
41850,10/10/2009,19,,
41851,10/10/2009,20,,
41852,10/10/2009,21,,
41853,10/10/2009,22,,
41854,10/10/2009,23,,
41855,10/10/2009,24,,
41856,10/11/2009,1,,
41857,10/11/2009,2,,
41858,10/11/2009,3,,
41859,10/11/2009,4,,
41860,10/11/2009,5,,
41861,10/11/2009,6,,
41862,10/11/2009,7,,
41863,10/11/2009,8,,
41864,10/11/2009,9,,
41865,10/11/2009,10,,
41866,10/11/2009,11,,
41867,10/11/2009,12,,
41868,10/11/2009,13,,
41869,10/11/2009,14,,
41870,10/11/2009,15,,
41871,10/11/2009,16,,
41872,10/11/2009,17,,
41873,10/11/2009,18,,
41874,10/11/2009,19,,
41875,10/11/2009,20,,
41876,10/11/2009,21,,
41877,10/11/2009,22,,
41878,10/11/2009,23,,
41879,10/11/2009,24,,
41880,10/12/2009,1,,
41881,10/12/2009,2,,
41882,10/12/2009,3,,
41883,10/12/2009,4,,
41884,10/12/2009,5,,
41885,10/12/2009,6,,
41886,10/12/2009,7,,
41887,10/12/2009,8,,
41888,10/12/2009,9,,
41889,10/12/2009,10,,
41890,10/12/2009,11,,
41891,10/12/2009,12,,
41892,10/12/2009,13,,
41893,10/12/2009,14,,
41894,10/12/2009,15,,
41895,10/12/2009,16,,
41896,10/12/2009,17,,
41897,10/12/2009,18,,
41898,10/12/2009,19,,
41899,10/12/2009,20,,
41900,10/12/2009,21,,
41901,10/12/2009,22,,
41902,10/12/2009,23,,
41903,10/12/2009,24,,
41904,10/13/2009,1,,
41905,10/13/2009,2,,
41906,10/13/2009,3,,
41907,10/13/2009,4,,
41908,10/13/2009,5,,
41909,10/13/2009,6,,
41910,10/13/2009,7,,
41911,10/13/2009,8,,
41912,10/13/2009,9,,
41913,10/13/2009,10,,
41914,10/13/2009,11,,
41915,10/13/2009,12,,
41916,10/13/2009,13,,
41917,10/13/2009,14,,
41918,10/13/2009,15,,
41919,10/13/2009,16,,
41920,10/13/2009,17,,
41921,10/13/2009,18,,
41922,10/13/2009,19,,
41923,10/13/2009,20,,
41924,10/13/2009,21,,
41925,10/13/2009,22,,
41926,10/13/2009,23,,
41927,10/13/2009,24,,
41928,10/14/2009,1,,
41929,10/14/2009,2,,
41930,10/14/2009,3,,
41931,10/14/2009,4,,
41932,10/14/2009,5,,
41933,10/14/2009,6,,
41934,10/14/2009,7,,
41935,10/14/2009,8,,
41936,10/14/2009,9,,
41937,10/14/2009,10,,
41938,10/14/2009,11,,
41939,10/14/2009,12,,
41940,10/14/2009,13,,
41941,10/14/2009,14,,
41942,10/14/2009,15,,
41943,10/14/2009,16,,
41944,10/14/2009,17,,
41945,10/14/2009,18,,
41946,10/14/2009,19,,
41947,10/14/2009,20,,
41948,10/14/2009,21,,
41949,10/14/2009,22,,
41950,10/14/2009,23,,
41951,10/14/2009,24,,
41952,10/15/2009,1,,
41953,10/15/2009,2,,
41954,10/15/2009,3,,
41955,10/15/2009,4,,
41956,10/15/2009,5,,
41957,10/15/2009,6,,
41958,10/15/2009,7,,
41959,10/15/2009,8,,
41960,10/15/2009,9,,
41961,10/15/2009,10,,
41962,10/15/2009,11,,
41963,10/15/2009,12,,
41964,10/15/2009,13,,
41965,10/15/2009,14,,
41966,10/15/2009,15,,
41967,10/15/2009,16,,
41968,10/15/2009,17,,
41969,10/15/2009,18,,
41970,10/15/2009,19,,
41971,10/15/2009,20,,
41972,10/15/2009,21,,
41973,10/15/2009,22,,
41974,10/15/2009,23,,
41975,10/15/2009,24,,
41976,10/16/2009,1,,
41977,10/16/2009,2,,
41978,10/16/2009,3,,
41979,10/16/2009,4,,
41980,10/16/2009,5,,
41981,10/16/2009,6,,
41982,10/16/2009,7,,
41983,10/16/2009,8,,
41984,10/16/2009,9,,
41985,10/16/2009,10,,
41986,10/16/2009,11,,
41987,10/16/2009,12,,
41988,10/16/2009,13,,
41989,10/16/2009,14,,
41990,10/16/2009,15,,
41991,10/16/2009,16,,
41992,10/16/2009,17,,
41993,10/16/2009,18,,
41994,10/16/2009,19,,
41995,10/16/2009,20,,
41996,10/16/2009,21,,
41997,10/16/2009,22,,
41998,10/16/2009,23,,
41999,10/16/2009,24,,
42000,10/17/2009,1,,
42001,10/17/2009,2,,
42002,10/17/2009,3,,
42003,10/17/2009,4,,
42004,10/17/2009,5,,
42005,10/17/2009,6,,
42006,10/17/2009,7,,
42007,10/17/2009,8,,
42008,10/17/2009,9,,
42009,10/17/2009,10,,
42010,10/17/2009,11,,
42011,10/17/2009,12,,
42012,10/17/2009,13,,
42013,10/17/2009,14,,
42014,10/17/2009,15,,
42015,10/17/2009,16,,
42016,10/17/2009,17,,
42017,10/17/2009,18,,
42018,10/17/2009,19,,
42019,10/17/2009,20,,
42020,10/17/2009,21,,
42021,10/17/2009,22,,
42022,10/17/2009,23,,
42023,10/17/2009,24,,
42024,10/18/2009,1,,
42025,10/18/2009,2,,
42026,10/18/2009,3,,
42027,10/18/2009,4,,
42028,10/18/2009,5,,
42029,10/18/2009,6,,
42030,10/18/2009,7,,
42031,10/18/2009,8,,
42032,10/18/2009,9,,
42033,10/18/2009,10,,
42034,10/18/2009,11,,
42035,10/18/2009,12,,
42036,10/18/2009,13,,
42037,10/18/2009,14,,
42038,10/18/2009,15,,
42039,10/18/2009,16,,
42040,10/18/2009,17,,
42041,10/18/2009,18,,
42042,10/18/2009,19,,
42043,10/18/2009,20,,
42044,10/18/2009,21,,
42045,10/18/2009,22,,
42046,10/18/2009,23,,
42047,10/18/2009,24,,
42048,10/19/2009,1,,
42049,10/19/2009,2,,
42050,10/19/2009,3,,
42051,10/19/2009,4,,
42052,10/19/2009,5,,
42053,10/19/2009,6,,
42054,10/19/2009,7,,
42055,10/19/2009,8,,
42056,10/19/2009,9,,
42057,10/19/2009,10,,
42058,10/19/2009,11,,
42059,10/19/2009,12,,
42060,10/19/2009,13,,
42061,10/19/2009,14,,
42062,10/19/2009,15,,
42063,10/19/2009,16,,
42064,10/19/2009,17,,
42065,10/19/2009,18,,
42066,10/19/2009,19,,
42067,10/19/2009,20,,
42068,10/19/2009,21,,
42069,10/19/2009,22,,
42070,10/19/2009,23,,
42071,10/19/2009,24,,
42072,10/20/2009,1,,
42073,10/20/2009,2,,
42074,10/20/2009,3,,
42075,10/20/2009,4,,
42076,10/20/2009,5,,
42077,10/20/2009,6,,
42078,10/20/2009,7,,
42079,10/20/2009,8,,
42080,10/20/2009,9,,
42081,10/20/2009,10,,
42082,10/20/2009,11,,
42083,10/20/2009,12,,
42084,10/20/2009,13,,
42085,10/20/2009,14,,
42086,10/20/2009,15,,
42087,10/20/2009,16,,
42088,10/20/2009,17,,
42089,10/20/2009,18,,
42090,10/20/2009,19,,
42091,10/20/2009,20,,
42092,10/20/2009,21,,
42093,10/20/2009,22,,
42094,10/20/2009,23,,
42095,10/20/2009,24,,
42096,10/21/2009,1,,
42097,10/21/2009,2,,
42098,10/21/2009,3,,
42099,10/21/2009,4,,
42100,10/21/2009,5,,
42101,10/21/2009,6,,
42102,10/21/2009,7,,
42103,10/21/2009,8,,
42104,10/21/2009,9,,
42105,10/21/2009,10,,
42106,10/21/2009,11,,
42107,10/21/2009,12,,
42108,10/21/2009,13,,
42109,10/21/2009,14,,
42110,10/21/2009,15,,
42111,10/21/2009,16,,
42112,10/21/2009,17,,
42113,10/21/2009,18,,
42114,10/21/2009,19,,
42115,10/21/2009,20,,
42116,10/21/2009,21,,
42117,10/21/2009,22,,
42118,10/21/2009,23,,
42119,10/21/2009,24,,
42120,10/22/2009,1,,
42121,10/22/2009,2,,
42122,10/22/2009,3,,
42123,10/22/2009,4,,
42124,10/22/2009,5,,
42125,10/22/2009,6,,
42126,10/22/2009,7,,
42127,10/22/2009,8,,
42128,10/22/2009,9,,
42129,10/22/2009,10,,
42130,10/22/2009,11,,
42131,10/22/2009,12,,
42132,10/22/2009,13,,
42133,10/22/2009,14,,
42134,10/22/2009,15,,
42135,10/22/2009,16,,
42136,10/22/2009,17,,
42137,10/22/2009,18,,
42138,10/22/2009,19,,
42139,10/22/2009,20,,
42140,10/22/2009,21,,
42141,10/22/2009,22,,
42142,10/22/2009,23,,
42143,10/22/2009,24,,
42144,10/23/2009,1,,
42145,10/23/2009,2,,
42146,10/23/2009,3,,
42147,10/23/2009,4,,
42148,10/23/2009,5,,
42149,10/23/2009,6,,
42150,10/23/2009,7,,
42151,10/23/2009,8,,
42152,10/23/2009,9,,
42153,10/23/2009,10,,
42154,10/23/2009,11,,
42155,10/23/2009,12,,
42156,10/23/2009,13,,
42157,10/23/2009,14,,
42158,10/23/2009,15,,
42159,10/23/2009,16,,
42160,10/23/2009,17,,
42161,10/23/2009,18,,
42162,10/23/2009,19,,
42163,10/23/2009,20,,
42164,10/23/2009,21,,
42165,10/23/2009,22,,
42166,10/23/2009,23,,
42167,10/23/2009,24,,
42168,10/24/2009,1,,
42169,10/24/2009,2,,
42170,10/24/2009,3,,
42171,10/24/2009,4,,
42172,10/24/2009,5,,
42173,10/24/2009,6,,
42174,10/24/2009,7,,
42175,10/24/2009,8,,
42176,10/24/2009,9,,
42177,10/24/2009,10,,
42178,10/24/2009,11,,
42179,10/24/2009,12,,
42180,10/24/2009,13,,
42181,10/24/2009,14,,
42182,10/24/2009,15,,
42183,10/24/2009,16,,
42184,10/24/2009,17,,
42185,10/24/2009,18,,
42186,10/24/2009,19,,
42187,10/24/2009,20,,
42188,10/24/2009,21,,
42189,10/24/2009,22,,
42190,10/24/2009,23,,
42191,10/24/2009,24,,
42192,10/25/2009,1,,
42193,10/25/2009,2,,
42194,10/25/2009,3,,
42195,10/25/2009,4,,
42196,10/25/2009,5,,
42197,10/25/2009,6,,
42198,10/25/2009,7,,
42199,10/25/2009,8,,
42200,10/25/2009,9,,
42201,10/25/2009,10,,
42202,10/25/2009,11,,
42203,10/25/2009,12,,
42204,10/25/2009,13,,
42205,10/25/2009,14,,
42206,10/25/2009,15,,
42207,10/25/2009,16,,
42208,10/25/2009,17,,
42209,10/25/2009,18,,
42210,10/25/2009,19,,
42211,10/25/2009,20,,
42212,10/25/2009,21,,
42213,10/25/2009,22,,
42214,10/25/2009,23,,
42215,10/25/2009,24,,
42216,10/26/2009,1,,
42217,10/26/2009,2,,
42218,10/26/2009,3,,
42219,10/26/2009,4,,
42220,10/26/2009,5,,
42221,10/26/2009,6,,
42222,10/26/2009,7,,
42223,10/26/2009,8,,
42224,10/26/2009,9,,
42225,10/26/2009,10,,
42226,10/26/2009,11,,
42227,10/26/2009,12,,
42228,10/26/2009,13,,
42229,10/26/2009,14,,
42230,10/26/2009,15,,
42231,10/26/2009,16,,
42232,10/26/2009,17,,
42233,10/26/2009,18,,
42234,10/26/2009,19,,
42235,10/26/2009,20,,
42236,10/26/2009,21,,
42237,10/26/2009,22,,
42238,10/26/2009,23,,
42239,10/26/2009,24,,
42240,10/27/2009,1,,
42241,10/27/2009,2,,
42242,10/27/2009,3,,
42243,10/27/2009,4,,
42244,10/27/2009,5,,
42245,10/27/2009,6,,
42246,10/27/2009,7,,
42247,10/27/2009,8,,
42248,10/27/2009,9,,
42249,10/27/2009,10,,
42250,10/27/2009,11,,
42251,10/27/2009,12,,
42252,10/27/2009,13,,
42253,10/27/2009,14,,
42254,10/27/2009,15,,
42255,10/27/2009,16,,
42256,10/27/2009,17,,
42257,10/27/2009,18,,
42258,10/27/2009,19,,
42259,10/27/2009,20,,
42260,10/27/2009,21,,
42261,10/27/2009,22,,
42262,10/27/2009,23,,
42263,10/27/2009,24,,
42264,10/28/2009,1,,
42265,10/28/2009,2,,
42266,10/28/2009,3,,
42267,10/28/2009,4,,
42268,10/28/2009,5,,
42269,10/28/2009,6,,
42270,10/28/2009,7,,
42271,10/28/2009,8,,
42272,10/28/2009,9,,
42273,10/28/2009,10,,
42274,10/28/2009,11,,
42275,10/28/2009,12,,
42276,10/28/2009,13,,
42277,10/28/2009,14,,
42278,10/28/2009,15,,
42279,10/28/2009,16,,
42280,10/28/2009,17,,
42281,10/28/2009,18,,
42282,10/28/2009,19,,
42283,10/28/2009,20,,
42284,10/28/2009,21,,
42285,10/28/2009,22,,
42286,10/28/2009,23,,
42287,10/28/2009,24,,
42288,10/29/2009,1,,
42289,10/29/2009,2,,
42290,10/29/2009,3,,
42291,10/29/2009,4,,
42292,10/29/2009,5,,
42293,10/29/2009,6,,
42294,10/29/2009,7,,
42295,10/29/2009,8,,
42296,10/29/2009,9,,
42297,10/29/2009,10,,
42298,10/29/2009,11,,
42299,10/29/2009,12,,
42300,10/29/2009,13,,
42301,10/29/2009,14,,
42302,10/29/2009,15,,
42303,10/29/2009,16,,
42304,10/29/2009,17,,
42305,10/29/2009,18,,
42306,10/29/2009,19,,
42307,10/29/2009,20,,
42308,10/29/2009,21,,
42309,10/29/2009,22,,
42310,10/29/2009,23,,
42311,10/29/2009,24,,
42312,10/30/2009,1,,
42313,10/30/2009,2,,
42314,10/30/2009,3,,
42315,10/30/2009,4,,
42316,10/30/2009,5,,
42317,10/30/2009,6,,
42318,10/30/2009,7,,
42319,10/30/2009,8,,
42320,10/30/2009,9,,
42321,10/30/2009,10,,
42322,10/30/2009,11,,
42323,10/30/2009,12,,
42324,10/30/2009,13,,
42325,10/30/2009,14,,
42326,10/30/2009,15,,
42327,10/30/2009,16,,
42328,10/30/2009,17,,
42329,10/30/2009,18,,
42330,10/30/2009,19,,
42331,10/30/2009,20,,
42332,10/30/2009,21,,
42333,10/30/2009,22,,
42334,10/30/2009,23,,
42335,10/30/2009,24,,
42336,10/31/2009,1,,
42337,10/31/2009,2,,
42338,10/31/2009,3,,
42339,10/31/2009,4,,
42340,10/31/2009,5,,
42341,10/31/2009,6,,
42342,10/31/2009,7,,
42343,10/31/2009,8,,
42344,10/31/2009,9,,
42345,10/31/2009,10,,
42346,10/31/2009,11,,
42347,10/31/2009,12,,
42348,10/31/2009,13,,
42349,10/31/2009,14,,
42350,10/31/2009,15,,
42351,10/31/2009,16,,
42352,10/31/2009,17,,
42353,10/31/2009,18,,
42354,10/31/2009,19,,
42355,10/31/2009,20,,
42356,10/31/2009,21,,
42357,10/31/2009,22,,
42358,10/31/2009,23,,
42359,10/31/2009,24,,
42360,11/1/2009,1,,
42361,11/1/2009,2,,
42362,11/1/2009,2,,
42363,11/1/2009,3,,
42364,11/1/2009,4,,
42365,11/1/2009,5,,
42366,11/1/2009,6,,
42367,11/1/2009,7,,
42368,11/1/2009,8,,
42369,11/1/2009,9,,
42370,11/1/2009,10,,
42371,11/1/2009,11,,
42372,11/1/2009,12,,
42373,11/1/2009,13,,
42374,11/1/2009,14,,
42375,11/1/2009,15,,
42376,11/1/2009,16,,
42377,11/1/2009,17,,
42378,11/1/2009,18,,
42379,11/1/2009,19,,
42380,11/1/2009,20,,
42381,11/1/2009,21,,
42382,11/1/2009,22,,
42383,11/1/2009,23,,
42384,11/1/2009,24,,
42385,11/2/2009,1,,
42386,11/2/2009,2,,
42387,11/2/2009,3,,
42388,11/2/2009,4,,
42389,11/2/2009,5,,
42390,11/2/2009,6,,
42391,11/2/2009,7,,
42392,11/2/2009,8,,
42393,11/2/2009,9,,
42394,11/2/2009,10,,
42395,11/2/2009,11,,
42396,11/2/2009,12,,
42397,11/2/2009,13,,
42398,11/2/2009,14,,
42399,11/2/2009,15,,
42400,11/2/2009,16,,
42401,11/2/2009,17,,
42402,11/2/2009,18,,
42403,11/2/2009,19,,
42404,11/2/2009,20,,
42405,11/2/2009,21,,
42406,11/2/2009,22,,
42407,11/2/2009,23,,
42408,11/2/2009,24,,
42409,11/3/2009,1,,
42410,11/3/2009,2,,
42411,11/3/2009,3,,
42412,11/3/2009,4,,
42413,11/3/2009,5,,
42414,11/3/2009,6,,
42415,11/3/2009,7,,
42416,11/3/2009,8,,
42417,11/3/2009,9,,
42418,11/3/2009,10,,
42419,11/3/2009,11,,
42420,11/3/2009,12,,
42421,11/3/2009,13,,
42422,11/3/2009,14,,
42423,11/3/2009,15,,
42424,11/3/2009,16,,
42425,11/3/2009,17,,
42426,11/3/2009,18,,
42427,11/3/2009,19,,
42428,11/3/2009,20,,
42429,11/3/2009,21,,
42430,11/3/2009,22,,
42431,11/3/2009,23,,
42432,11/3/2009,24,,
42433,11/4/2009,1,,
42434,11/4/2009,2,,
42435,11/4/2009,3,,
42436,11/4/2009,4,,
42437,11/4/2009,5,,
42438,11/4/2009,6,,
42439,11/4/2009,7,,
42440,11/4/2009,8,,
42441,11/4/2009,9,,
42442,11/4/2009,10,,
42443,11/4/2009,11,,
42444,11/4/2009,12,,
42445,11/4/2009,13,,
42446,11/4/2009,14,,
42447,11/4/2009,15,,
42448,11/4/2009,16,,
42449,11/4/2009,17,,
42450,11/4/2009,18,,
42451,11/4/2009,19,,
42452,11/4/2009,20,,
42453,11/4/2009,21,,
42454,11/4/2009,22,,
42455,11/4/2009,23,,
42456,11/4/2009,24,,
42457,11/5/2009,1,,
42458,11/5/2009,2,,
42459,11/5/2009,3,,
42460,11/5/2009,4,,
42461,11/5/2009,5,,
42462,11/5/2009,6,,
42463,11/5/2009,7,,
42464,11/5/2009,8,,
42465,11/5/2009,9,,
42466,11/5/2009,10,,
42467,11/5/2009,11,,
42468,11/5/2009,12,,
42469,11/5/2009,13,,
42470,11/5/2009,14,,
42471,11/5/2009,15,,
42472,11/5/2009,16,,
42473,11/5/2009,17,,
42474,11/5/2009,18,,
42475,11/5/2009,19,,
42476,11/5/2009,20,,
42477,11/5/2009,21,,
42478,11/5/2009,22,,
42479,11/5/2009,23,,
42480,11/5/2009,24,,
42481,11/6/2009,1,,
42482,11/6/2009,2,,
42483,11/6/2009,3,,
42484,11/6/2009,4,,
42485,11/6/2009,5,,
42486,11/6/2009,6,,
42487,11/6/2009,7,,
42488,11/6/2009,8,,
42489,11/6/2009,9,,
42490,11/6/2009,10,,
42491,11/6/2009,11,,
42492,11/6/2009,12,,
42493,11/6/2009,13,,
42494,11/6/2009,14,,
42495,11/6/2009,15,,
42496,11/6/2009,16,,
42497,11/6/2009,17,,
42498,11/6/2009,18,,
42499,11/6/2009,19,,
42500,11/6/2009,20,,
42501,11/6/2009,21,,
42502,11/6/2009,22,,
42503,11/6/2009,23,,
42504,11/6/2009,24,,
42505,11/7/2009,1,,
42506,11/7/2009,2,,
42507,11/7/2009,3,,
42508,11/7/2009,4,,
42509,11/7/2009,5,,
42510,11/7/2009,6,,
42511,11/7/2009,7,,
42512,11/7/2009,8,,
42513,11/7/2009,9,,
42514,11/7/2009,10,,
42515,11/7/2009,11,,
42516,11/7/2009,12,,
42517,11/7/2009,13,,
42518,11/7/2009,14,,
42519,11/7/2009,15,,
42520,11/7/2009,16,,
42521,11/7/2009,17,,
42522,11/7/2009,18,,
42523,11/7/2009,19,,
42524,11/7/2009,20,,
42525,11/7/2009,21,,
42526,11/7/2009,22,,
42527,11/7/2009,23,,
42528,11/7/2009,24,,
42529,11/8/2009,1,,
42530,11/8/2009,2,,
42531,11/8/2009,3,,
42532,11/8/2009,4,,
42533,11/8/2009,5,,
42534,11/8/2009,6,,
42535,11/8/2009,7,,
42536,11/8/2009,8,,
42537,11/8/2009,9,,
42538,11/8/2009,10,,
42539,11/8/2009,11,,
42540,11/8/2009,12,,
42541,11/8/2009,13,,
42542,11/8/2009,14,,
42543,11/8/2009,15,,
42544,11/8/2009,16,,
42545,11/8/2009,17,,
42546,11/8/2009,18,,
42547,11/8/2009,19,,
42548,11/8/2009,20,,
42549,11/8/2009,21,,
42550,11/8/2009,22,,
42551,11/8/2009,23,,
42552,11/8/2009,24,,
42553,11/9/2009,1,,
42554,11/9/2009,2,,
42555,11/9/2009,3,,
42556,11/9/2009,4,,
42557,11/9/2009,5,,
42558,11/9/2009,6,,
42559,11/9/2009,7,,
42560,11/9/2009,8,,
42561,11/9/2009,9,,
42562,11/9/2009,10,,
42563,11/9/2009,11,,
42564,11/9/2009,12,,
42565,11/9/2009,13,,
42566,11/9/2009,14,,
42567,11/9/2009,15,,
42568,11/9/2009,16,,
42569,11/9/2009,17,,
42570,11/9/2009,18,,
42571,11/9/2009,19,,
42572,11/9/2009,20,,
42573,11/9/2009,21,,
42574,11/9/2009,22,,
42575,11/9/2009,23,,
42576,11/9/2009,24,,
42577,11/10/2009,1,,
42578,11/10/2009,2,,
42579,11/10/2009,3,,
42580,11/10/2009,4,,
42581,11/10/2009,5,,
42582,11/10/2009,6,,
42583,11/10/2009,7,,
42584,11/10/2009,8,,
42585,11/10/2009,9,,
42586,11/10/2009,10,,
42587,11/10/2009,11,,
42588,11/10/2009,12,,
42589,11/10/2009,13,,
42590,11/10/2009,14,,
42591,11/10/2009,15,,
42592,11/10/2009,16,,
42593,11/10/2009,17,,
42594,11/10/2009,18,,
42595,11/10/2009,19,,
42596,11/10/2009,20,,
42597,11/10/2009,21,,
42598,11/10/2009,22,,
42599,11/10/2009,23,,
42600,11/10/2009,24,,
42601,11/11/2009,1,,
42602,11/11/2009,2,,
42603,11/11/2009,3,,
42604,11/11/2009,4,,
42605,11/11/2009,5,,
42606,11/11/2009,6,,
42607,11/11/2009,7,,
42608,11/11/2009,8,,
42609,11/11/2009,9,,
42610,11/11/2009,10,,
42611,11/11/2009,11,,
42612,11/11/2009,12,,
42613,11/11/2009,13,,
42614,11/11/2009,14,,
42615,11/11/2009,15,,
42616,11/11/2009,16,,
42617,11/11/2009,17,,
42618,11/11/2009,18,,
42619,11/11/2009,19,,
42620,11/11/2009,20,,
42621,11/11/2009,21,,
42622,11/11/2009,22,,
42623,11/11/2009,23,,
42624,11/11/2009,24,,
42625,11/12/2009,1,,
42626,11/12/2009,2,,
42627,11/12/2009,3,,
42628,11/12/2009,4,,
42629,11/12/2009,5,,
42630,11/12/2009,6,,
42631,11/12/2009,7,,
42632,11/12/2009,8,,
42633,11/12/2009,9,,
42634,11/12/2009,10,,
42635,11/12/2009,11,,
42636,11/12/2009,12,,
42637,11/12/2009,13,,
42638,11/12/2009,14,,
42639,11/12/2009,15,,
42640,11/12/2009,16,,
42641,11/12/2009,17,,
42642,11/12/2009,18,,
42643,11/12/2009,19,,
42644,11/12/2009,20,,
42645,11/12/2009,21,,
42646,11/12/2009,22,,
42647,11/12/2009,23,,
42648,11/12/2009,24,,
42649,11/13/2009,1,,
42650,11/13/2009,2,,
42651,11/13/2009,3,,
42652,11/13/2009,4,,
42653,11/13/2009,5,,
42654,11/13/2009,6,,
42655,11/13/2009,7,,
42656,11/13/2009,8,,
42657,11/13/2009,9,,
42658,11/13/2009,10,,
42659,11/13/2009,11,,
42660,11/13/2009,12,,
42661,11/13/2009,13,,
42662,11/13/2009,14,,
42663,11/13/2009,15,,
42664,11/13/2009,16,,
42665,11/13/2009,17,,
42666,11/13/2009,18,,
42667,11/13/2009,19,,
42668,11/13/2009,20,,
42669,11/13/2009,21,,
42670,11/13/2009,22,,
42671,11/13/2009,23,,
42672,11/13/2009,24,,
42673,11/14/2009,1,,
42674,11/14/2009,2,,
42675,11/14/2009,3,,
42676,11/14/2009,4,,
42677,11/14/2009,5,,
42678,11/14/2009,6,,
42679,11/14/2009,7,,
42680,11/14/2009,8,,
42681,11/14/2009,9,,
42682,11/14/2009,10,,
42683,11/14/2009,11,,
42684,11/14/2009,12,,
42685,11/14/2009,13,,
42686,11/14/2009,14,,
42687,11/14/2009,15,,
42688,11/14/2009,16,,
42689,11/14/2009,17,,
42690,11/14/2009,18,,
42691,11/14/2009,19,,
42692,11/14/2009,20,,
42693,11/14/2009,21,,
42694,11/14/2009,22,,
42695,11/14/2009,23,,
42696,11/14/2009,24,,
42697,11/15/2009,1,,
42698,11/15/2009,2,,
42699,11/15/2009,3,,
42700,11/15/2009,4,,
42701,11/15/2009,5,,
42702,11/15/2009,6,,
42703,11/15/2009,7,,
42704,11/15/2009,8,,
42705,11/15/2009,9,,
42706,11/15/2009,10,,
42707,11/15/2009,11,,
42708,11/15/2009,12,,
42709,11/15/2009,13,,
42710,11/15/2009,14,,
42711,11/15/2009,15,,
42712,11/15/2009,16,,
42713,11/15/2009,17,,
42714,11/15/2009,18,,
42715,11/15/2009,19,,
42716,11/15/2009,20,,
42717,11/15/2009,21,,
42718,11/15/2009,22,,
42719,11/15/2009,23,,
42720,11/15/2009,24,,
42721,11/16/2009,1,,
42722,11/16/2009,2,,
42723,11/16/2009,3,,
42724,11/16/2009,4,,
42725,11/16/2009,5,,
42726,11/16/2009,6,,
42727,11/16/2009,7,,
42728,11/16/2009,8,,
42729,11/16/2009,9,,
42730,11/16/2009,10,,
42731,11/16/2009,11,,
42732,11/16/2009,12,,
42733,11/16/2009,13,,
42734,11/16/2009,14,,
42735,11/16/2009,15,,
42736,11/16/2009,16,,
42737,11/16/2009,17,,
42738,11/16/2009,18,,
42739,11/16/2009,19,,
42740,11/16/2009,20,,
42741,11/16/2009,21,,
42742,11/16/2009,22,,
42743,11/16/2009,23,,
42744,11/16/2009,24,,
42745,11/17/2009,1,,
42746,11/17/2009,2,,
42747,11/17/2009,3,,
42748,11/17/2009,4,,
42749,11/17/2009,5,,
42750,11/17/2009,6,,
42751,11/17/2009,7,,
42752,11/17/2009,8,,
42753,11/17/2009,9,,
42754,11/17/2009,10,,
42755,11/17/2009,11,,
