"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM"
"42071",42071,2009-10-19,24,71.7069998481326,NA,NA,2009,10,2,240
"42072",42072,2009-10-20,1,61.3476569991473,NA,NA,2009,10,3,10
"42073",42073,2009-10-20,2,61.7981655672049,NA,NA,2009,10,3,20
"42074",42074,2009-10-20,3,62.2486741352625,NA,NA,2009,10,3,30
"42075",42075,2009-10-20,4,62.6991827033202,NA,NA,2009,10,3,40
"42076",42076,2009-10-20,5,63.1496912713778,NA,NA,2009,10,3,50
"42077",42077,2009-10-20,6,63.6001998394354,NA,NA,2009,10,3,60
"42078",42078,2009-10-20,7,64.0507084074931,NA,NA,2009,10,3,70
"42079",42079,2009-10-20,8,64.5012169755507,NA,NA,2009,10,3,80
"42080",42080,2009-10-20,9,64.9517255436083,NA,NA,2009,10,3,90
"42081",42081,2009-10-20,10,65.4022341116659,NA,NA,2009,10,3,100
"42082",42082,2009-10-20,11,65.8527426797236,NA,NA,2009,10,3,110
"42083",42083,2009-10-20,12,66.3032512477812,NA,NA,2009,10,3,120
"42084",42084,2009-10-20,13,66.7537598158388,NA,NA,2009,10,3,130
"42085",42085,2009-10-20,14,67.2042683838965,NA,NA,2009,10,3,140
"42086",42086,2009-10-20,15,67.6547769519541,NA,NA,2009,10,3,150
"42087",42087,2009-10-20,16,68.1052855200117,NA,NA,2009,10,3,160
"42088",42088,2009-10-20,17,68.5557940880693,NA,NA,2009,10,3,170
"42089",42089,2009-10-20,18,69.006302656127,NA,NA,2009,10,3,180
"42090",42090,2009-10-20,19,69.4568112241846,NA,NA,2009,10,3,190
"42091",42091,2009-10-20,20,69.9073197922422,NA,NA,2009,10,3,200
"42092",42092,2009-10-20,21,70.3578283602999,NA,NA,2009,10,3,210
"42093",42093,2009-10-20,22,70.8083369283575,NA,NA,2009,10,3,220
"42094",42094,2009-10-20,23,71.2588454964151,NA,NA,2009,10,3,230
"42095",42095,2009-10-20,24,71.7093540644728,NA,NA,2009,10,3,240
"42096",42096,2009-10-21,1,61.3500112154875,NA,NA,2009,10,4,10
"42097",42097,2009-10-21,2,61.8005197835451,NA,NA,2009,10,4,20
"42098",42098,2009-10-21,3,62.2510283516027,NA,NA,2009,10,4,30
"42099",42099,2009-10-21,4,62.7015369196604,NA,NA,2009,10,4,40
"42100",42100,2009-10-21,5,63.152045487718,NA,NA,2009,10,4,50
"42101",42101,2009-10-21,6,63.6025540557756,NA,NA,2009,10,4,60
"42102",42102,2009-10-21,7,64.0530626238332,NA,NA,2009,10,4,70
"42103",42103,2009-10-21,8,64.5035711918909,NA,NA,2009,10,4,80
"42104",42104,2009-10-21,9,64.9540797599485,NA,NA,2009,10,4,90
"42105",42105,2009-10-21,10,65.4045883280061,NA,NA,2009,10,4,100
"42106",42106,2009-10-21,11,65.8550968960638,NA,NA,2009,10,4,110
"42107",42107,2009-10-21,12,66.3056054641214,NA,NA,2009,10,4,120
"42108",42108,2009-10-21,13,66.756114032179,NA,NA,2009,10,4,130
"42109",42109,2009-10-21,14,67.2066226002367,NA,NA,2009,10,4,140
"42110",42110,2009-10-21,15,67.6571311682943,NA,NA,2009,10,4,150
"42111",42111,2009-10-21,16,68.1076397363519,NA,NA,2009,10,4,160
"42112",42112,2009-10-21,17,68.5581483044095,NA,NA,2009,10,4,170
"42113",42113,2009-10-21,18,69.0086568724672,NA,NA,2009,10,4,180
"42114",42114,2009-10-21,19,69.4591654405248,NA,NA,2009,10,4,190
"42115",42115,2009-10-21,20,69.9096740085824,NA,NA,2009,10,4,200
"42116",42116,2009-10-21,21,70.3601825766401,NA,NA,2009,10,4,210
"42117",42117,2009-10-21,22,70.8106911446977,NA,NA,2009,10,4,220
"42118",42118,2009-10-21,23,71.2611997127553,NA,NA,2009,10,4,230
"42119",42119,2009-10-21,24,71.7117082808129,NA,NA,2009,10,4,240
"42120",42120,2009-10-22,1,61.3523654318277,NA,NA,2009,10,5,10
"42121",42121,2009-10-22,2,61.8028739998853,NA,NA,2009,10,5,20
"42122",42122,2009-10-22,3,62.2533825679429,NA,NA,2009,10,5,30
"42123",42123,2009-10-22,4,62.7038911360005,NA,NA,2009,10,5,40
"42124",42124,2009-10-22,5,63.1543997040582,NA,NA,2009,10,5,50
"42125",42125,2009-10-22,6,63.6049082721158,NA,NA,2009,10,5,60
"42126",42126,2009-10-22,7,64.0554168401734,NA,NA,2009,10,5,70
"42127",42127,2009-10-22,8,64.5059254082311,NA,NA,2009,10,5,80
"42128",42128,2009-10-22,9,64.9564339762887,NA,NA,2009,10,5,90
"42129",42129,2009-10-22,10,65.4069425443463,NA,NA,2009,10,5,100
"42130",42130,2009-10-22,11,65.857451112404,NA,NA,2009,10,5,110
"42131",42131,2009-10-22,12,66.3079596804616,NA,NA,2009,10,5,120
"42132",42132,2009-10-22,13,66.7584682485192,NA,NA,2009,10,5,130
"42133",42133,2009-10-22,14,67.2089768165768,NA,NA,2009,10,5,140
"42134",42134,2009-10-22,15,67.6594853846345,NA,NA,2009,10,5,150
"42135",42135,2009-10-22,16,68.1099939526921,NA,NA,2009,10,5,160
"42136",42136,2009-10-22,17,68.5605025207497,NA,NA,2009,10,5,170
"42137",42137,2009-10-22,18,69.0110110888074,NA,NA,2009,10,5,180
"42138",42138,2009-10-22,19,69.461519656865,NA,NA,2009,10,5,190
"42139",42139,2009-10-22,20,69.9120282249226,NA,NA,2009,10,5,200
"42140",42140,2009-10-22,21,70.3625367929803,NA,NA,2009,10,5,210
"42141",42141,2009-10-22,22,70.8130453610379,NA,NA,2009,10,5,220
"42142",42142,2009-10-22,23,71.2635539290955,NA,NA,2009,10,5,230
"42143",42143,2009-10-22,24,71.7140624971531,NA,NA,2009,10,5,240
"42144",42144,2009-10-23,1,61.3547196481678,NA,NA,2009,10,6,10
"42145",42145,2009-10-23,2,61.8052282162255,NA,NA,2009,10,6,20
"42146",42146,2009-10-23,3,62.2557367842831,NA,NA,2009,10,6,30
"42147",42147,2009-10-23,4,62.7062453523407,NA,NA,2009,10,6,40
"42148",42148,2009-10-23,5,63.1567539203984,NA,NA,2009,10,6,50
"42149",42149,2009-10-23,6,63.607262488456,NA,NA,2009,10,6,60
"42150",42150,2009-10-23,7,64.0577710565136,NA,NA,2009,10,6,70
"42151",42151,2009-10-23,8,64.5082796245712,NA,NA,2009,10,6,80
"42152",42152,2009-10-23,9,64.9587881926289,NA,NA,2009,10,6,90
"42153",42153,2009-10-23,10,65.4092967606865,NA,NA,2009,10,6,100
"42154",42154,2009-10-23,11,65.8598053287441,NA,NA,2009,10,6,110
"42155",42155,2009-10-23,12,66.3103138968018,NA,NA,2009,10,6,120
"42156",42156,2009-10-23,13,66.7608224648594,NA,NA,2009,10,6,130
"42157",42157,2009-10-23,14,67.211331032917,NA,NA,2009,10,6,140
"42158",42158,2009-10-23,15,67.6618396009747,NA,NA,2009,10,6,150
"42159",42159,2009-10-23,16,68.1123481690323,NA,NA,2009,10,6,160
"42160",42160,2009-10-23,17,68.5628567370899,NA,NA,2009,10,6,170
"42161",42161,2009-10-23,18,69.0133653051475,NA,NA,2009,10,6,180
"42162",42162,2009-10-23,19,69.4638738732052,NA,NA,2009,10,6,190
"42163",42163,2009-10-23,20,69.9143824412628,NA,NA,2009,10,6,200
"42164",42164,2009-10-23,21,70.3648910093204,NA,NA,2009,10,6,210
"42165",42165,2009-10-23,22,70.8153995773781,NA,NA,2009,10,6,220
"42166",42166,2009-10-23,23,71.2659081454357,NA,NA,2009,10,6,230
"42167",42167,2009-10-23,24,71.7164167134933,NA,NA,2009,10,6,240
"42168",42168,2009-10-24,1,61.357073864508,NA,NA,2009,10,7,10
"42169",42169,2009-10-24,2,61.8075824325657,NA,NA,2009,10,7,20
"42170",42170,2009-10-24,3,62.2580910006233,NA,NA,2009,10,7,30
"42171",42171,2009-10-24,4,62.7085995686809,NA,NA,2009,10,7,40
"42172",42172,2009-10-24,5,63.1591081367385,NA,NA,2009,10,7,50
"42173",42173,2009-10-24,6,63.6096167047962,NA,NA,2009,10,7,60
"42174",42174,2009-10-24,7,64.0601252728538,NA,NA,2009,10,7,70
"42175",42175,2009-10-24,8,64.5106338409114,NA,NA,2009,10,7,80
"42176",42176,2009-10-24,9,64.9611424089691,NA,NA,2009,10,7,90
"42177",42177,2009-10-24,10,65.4116509770267,NA,NA,2009,10,7,100
"42178",42178,2009-10-24,11,65.8621595450843,NA,NA,2009,10,7,110
"42179",42179,2009-10-24,12,66.312668113142,NA,NA,2009,10,7,120
"42180",42180,2009-10-24,13,66.7631766811996,NA,NA,2009,10,7,130
"42181",42181,2009-10-24,14,67.2136852492572,NA,NA,2009,10,7,140
"42182",42182,2009-10-24,15,67.6641938173149,NA,NA,2009,10,7,150
"42183",42183,2009-10-24,16,68.1147023853725,NA,NA,2009,10,7,160
"42184",42184,2009-10-24,17,68.5652109534301,NA,NA,2009,10,7,170
"42185",42185,2009-10-24,18,69.0157195214877,NA,NA,2009,10,7,180
"42186",42186,2009-10-24,19,69.4662280895454,NA,NA,2009,10,7,190
"42187",42187,2009-10-24,20,69.916736657603,NA,NA,2009,10,7,200
"42188",42188,2009-10-24,21,70.3672452256606,NA,NA,2009,10,7,210
"42189",42189,2009-10-24,22,70.8177537937183,NA,NA,2009,10,7,220
"42190",42190,2009-10-24,23,71.2682623617759,NA,NA,2009,10,7,230
"42191",42191,2009-10-24,24,71.7187709298335,NA,NA,2009,10,7,240
"42192",42192,2009-10-25,1,61.3594280808482,NA,NA,2009,10,1,10
"42193",42193,2009-10-25,2,61.8099366489058,NA,NA,2009,10,1,20
"42194",42194,2009-10-25,3,62.2604452169635,NA,NA,2009,10,1,30
"42195",42195,2009-10-25,4,62.7109537850211,NA,NA,2009,10,1,40
"42196",42196,2009-10-25,5,63.1614623530787,NA,NA,2009,10,1,50
"42197",42197,2009-10-25,6,63.6119709211364,NA,NA,2009,10,1,60
"42198",42198,2009-10-25,7,64.062479489194,NA,NA,2009,10,1,70
"42199",42199,2009-10-25,8,64.5129880572516,NA,NA,2009,10,1,80
"42200",42200,2009-10-25,9,64.9634966253093,NA,NA,2009,10,1,90
"42201",42201,2009-10-25,10,65.4140051933669,NA,NA,2009,10,1,100
"42202",42202,2009-10-25,11,65.8645137614245,NA,NA,2009,10,1,110
"42203",42203,2009-10-25,12,66.3150223294821,NA,NA,2009,10,1,120
"42204",42204,2009-10-25,13,66.7655308975398,NA,NA,2009,10,1,130
"42205",42205,2009-10-25,14,67.2160394655974,NA,NA,2009,10,1,140
"42206",42206,2009-10-25,15,67.666548033655,NA,NA,2009,10,1,150
"42207",42207,2009-10-25,16,68.1170566017127,NA,NA,2009,10,1,160
"42208",42208,2009-10-25,17,68.5675651697703,NA,NA,2009,10,1,170
"42209",42209,2009-10-25,18,69.0180737378279,NA,NA,2009,10,1,180
"42210",42210,2009-10-25,19,69.4685823058855,NA,NA,2009,10,1,190
"42211",42211,2009-10-25,20,69.9190908739432,NA,NA,2009,10,1,200
"42212",42212,2009-10-25,21,70.3695994420008,NA,NA,2009,10,1,210
"42213",42213,2009-10-25,22,70.8201080100584,NA,NA,2009,10,1,220
"42214",42214,2009-10-25,23,71.2706165781161,NA,NA,2009,10,1,230
"42215",42215,2009-10-25,24,71.7211251461737,NA,NA,2009,10,1,240
"42216",42216,2009-10-26,1,61.3617822971884,NA,NA,2009,10,2,10
"42217",42217,2009-10-26,2,61.812290865246,NA,NA,2009,10,2,20
"42218",42218,2009-10-26,3,62.2627994333037,NA,NA,2009,10,2,30
"42219",42219,2009-10-26,4,62.7133080013613,NA,NA,2009,10,2,40
"42220",42220,2009-10-26,5,63.1638165694189,NA,NA,2009,10,2,50
"42221",42221,2009-10-26,6,63.6143251374766,NA,NA,2009,10,2,60
"42222",42222,2009-10-26,7,64.0648337055342,NA,NA,2009,10,2,70
"42223",42223,2009-10-26,8,64.5153422735918,NA,NA,2009,10,2,80
"42224",42224,2009-10-26,9,64.9658508416494,NA,NA,2009,10,2,90
"42225",42225,2009-10-26,10,65.4163594097071,NA,NA,2009,10,2,100
"42226",42226,2009-10-26,11,65.8668679777647,NA,NA,2009,10,2,110
"42227",42227,2009-10-26,12,66.3173765458223,NA,NA,2009,10,2,120
"42228",42228,2009-10-26,13,66.76788511388,NA,NA,2009,10,2,130
"42229",42229,2009-10-26,14,67.2183936819376,NA,NA,2009,10,2,140
"42230",42230,2009-10-26,15,67.6689022499952,NA,NA,2009,10,2,150
"42231",42231,2009-10-26,16,68.1194108180529,NA,NA,2009,10,2,160
"42232",42232,2009-10-26,17,68.5699193861105,NA,NA,2009,10,2,170
"42233",42233,2009-10-26,18,69.0204279541681,NA,NA,2009,10,2,180
"42234",42234,2009-10-26,19,69.4709365222257,NA,NA,2009,10,2,190
"42235",42235,2009-10-26,20,69.9214450902834,NA,NA,2009,10,2,200
"42236",42236,2009-10-26,21,70.371953658341,NA,NA,2009,10,2,210
"42237",42237,2009-10-26,22,70.8224622263986,NA,NA,2009,10,2,220
"42238",42238,2009-10-26,23,71.2729707944563,NA,NA,2009,10,2,230
"42239",42239,2009-10-26,24,71.7234793625139,NA,NA,2009,10,2,240
"42240",42240,2009-10-27,1,61.3641365135286,NA,NA,2009,10,3,10
"42241",42241,2009-10-27,2,61.8146450815862,NA,NA,2009,10,3,20
"42242",42242,2009-10-27,3,62.2651536496438,NA,NA,2009,10,3,30
"42243",42243,2009-10-27,4,62.7156622177015,NA,NA,2009,10,3,40
"42244",42244,2009-10-27,5,63.1661707857591,NA,NA,2009,10,3,50
"42245",42245,2009-10-27,6,63.6166793538167,NA,NA,2009,10,3,60
"42246",42246,2009-10-27,7,64.0671879218744,NA,NA,2009,10,3,70
"42247",42247,2009-10-27,8,64.517696489932,NA,NA,2009,10,3,80
"42248",42248,2009-10-27,9,64.9682050579896,NA,NA,2009,10,3,90
"42249",42249,2009-10-27,10,65.4187136260473,NA,NA,2009,10,3,100
"42250",42250,2009-10-27,11,65.8692221941049,NA,NA,2009,10,3,110
"42251",42251,2009-10-27,12,66.3197307621625,NA,NA,2009,10,3,120
"42252",42252,2009-10-27,13,66.7702393302202,NA,NA,2009,10,3,130
"42253",42253,2009-10-27,14,67.2207478982778,NA,NA,2009,10,3,140
"42254",42254,2009-10-27,15,67.6712564663354,NA,NA,2009,10,3,150
"42255",42255,2009-10-27,16,68.121765034393,NA,NA,2009,10,3,160
"42256",42256,2009-10-27,17,68.5722736024507,NA,NA,2009,10,3,170
"42257",42257,2009-10-27,18,69.0227821705083,NA,NA,2009,10,3,180
"42258",42258,2009-10-27,19,69.4732907385659,NA,NA,2009,10,3,190
"42259",42259,2009-10-27,20,69.9237993066236,NA,NA,2009,10,3,200
"42260",42260,2009-10-27,21,70.3743078746812,NA,NA,2009,10,3,210
"42261",42261,2009-10-27,22,70.8248164427388,NA,NA,2009,10,3,220
"42262",42262,2009-10-27,23,71.2753250107965,NA,NA,2009,10,3,230
"42263",42263,2009-10-27,24,71.7258335788541,NA,NA,2009,10,3,240
"42264",42264,2009-10-28,1,61.3664907298688,NA,NA,2009,10,4,10
"42265",42265,2009-10-28,2,61.8169992979264,NA,NA,2009,10,4,20
"42266",42266,2009-10-28,3,62.267507865984,NA,NA,2009,10,4,30
"42267",42267,2009-10-28,4,62.7180164340417,NA,NA,2009,10,4,40
"42268",42268,2009-10-28,5,63.1685250020993,NA,NA,2009,10,4,50
"42269",42269,2009-10-28,6,63.6190335701569,NA,NA,2009,10,4,60
"42270",42270,2009-10-28,7,64.0695421382146,NA,NA,2009,10,4,70
"42271",42271,2009-10-28,8,64.5200507062722,NA,NA,2009,10,4,80
"42272",42272,2009-10-28,9,64.9705592743298,NA,NA,2009,10,4,90
"42273",42273,2009-10-28,10,65.4210678423874,NA,NA,2009,10,4,100
"42274",42274,2009-10-28,11,65.8715764104451,NA,NA,2009,10,4,110
"42275",42275,2009-10-28,12,66.3220849785027,NA,NA,2009,10,4,120
"42276",42276,2009-10-28,13,66.7725935465603,NA,NA,2009,10,4,130
"42277",42277,2009-10-28,14,67.223102114618,NA,NA,2009,10,4,140
"42278",42278,2009-10-28,15,67.6736106826756,NA,NA,2009,10,4,150
"42279",42279,2009-10-28,16,68.1241192507332,NA,NA,2009,10,4,160
"42280",42280,2009-10-28,17,68.5746278187909,NA,NA,2009,10,4,170
"42281",42281,2009-10-28,18,69.0251363868485,NA,NA,2009,10,4,180
"42282",42282,2009-10-28,19,69.4756449549061,NA,NA,2009,10,4,190
"42283",42283,2009-10-28,20,69.9261535229637,NA,NA,2009,10,4,200
"42284",42284,2009-10-28,21,70.3766620910214,NA,NA,2009,10,4,210
"42285",42285,2009-10-28,22,70.827170659079,NA,NA,2009,10,4,220
"42286",42286,2009-10-28,23,71.2776792271366,NA,NA,2009,10,4,230
"42287",42287,2009-10-28,24,71.7281877951943,NA,NA,2009,10,4,240
"42288",42288,2009-10-29,1,61.368844946209,NA,NA,2009,10,5,10
"42289",42289,2009-10-29,2,61.8193535142666,NA,NA,2009,10,5,20
"42290",42290,2009-10-29,3,62.2698620823242,NA,NA,2009,10,5,30
"42291",42291,2009-10-29,4,62.7203706503819,NA,NA,2009,10,5,40
"42292",42292,2009-10-29,5,63.1708792184395,NA,NA,2009,10,5,50
"42293",42293,2009-10-29,6,63.6213877864971,NA,NA,2009,10,5,60
"42294",42294,2009-10-29,7,64.0718963545548,NA,NA,2009,10,5,70
"42295",42295,2009-10-29,8,64.5224049226124,NA,NA,2009,10,5,80
"42296",42296,2009-10-29,9,64.97291349067,NA,NA,2009,10,5,90
"42297",42297,2009-10-29,10,65.4234220587276,NA,NA,2009,10,5,100
"42298",42298,2009-10-29,11,65.8739306267853,NA,NA,2009,10,5,110
"42299",42299,2009-10-29,12,66.3244391948429,NA,NA,2009,10,5,120
"42300",42300,2009-10-29,13,66.7749477629005,NA,NA,2009,10,5,130
"42301",42301,2009-10-29,14,67.2254563309582,NA,NA,2009,10,5,140
"42302",42302,2009-10-29,15,67.6759648990158,NA,NA,2009,10,5,150
"42303",42303,2009-10-29,16,68.1264734670734,NA,NA,2009,10,5,160
"42304",42304,2009-10-29,17,68.5769820351311,NA,NA,2009,10,5,170
"42305",42305,2009-10-29,18,69.0274906031887,NA,NA,2009,10,5,180
"42306",42306,2009-10-29,19,69.4779991712463,NA,NA,2009,10,5,190
"42307",42307,2009-10-29,20,69.9285077393039,NA,NA,2009,10,5,200
"42308",42308,2009-10-29,21,70.3790163073616,NA,NA,2009,10,5,210
"42309",42309,2009-10-29,22,70.8295248754192,NA,NA,2009,10,5,220
"42310",42310,2009-10-29,23,71.2800334434768,NA,NA,2009,10,5,230
"42311",42311,2009-10-29,24,71.7305420115345,NA,NA,2009,10,5,240
"42312",42312,2009-10-30,1,61.3711991625492,NA,NA,2009,10,6,10
"42313",42313,2009-10-30,2,61.8217077306068,NA,NA,2009,10,6,20
"42314",42314,2009-10-30,3,62.2722162986644,NA,NA,2009,10,6,30
"42315",42315,2009-10-30,4,62.722724866722,NA,NA,2009,10,6,40
"42316",42316,2009-10-30,5,63.1732334347797,NA,NA,2009,10,6,50
"42317",42317,2009-10-30,6,63.6237420028373,NA,NA,2009,10,6,60
"42318",42318,2009-10-30,7,64.0742505708949,NA,NA,2009,10,6,70
"42319",42319,2009-10-30,8,64.5247591389526,NA,NA,2009,10,6,80
"42320",42320,2009-10-30,9,64.9752677070102,NA,NA,2009,10,6,90
"42321",42321,2009-10-30,10,65.4257762750678,NA,NA,2009,10,6,100
"42322",42322,2009-10-30,11,65.8762848431255,NA,NA,2009,10,6,110
"42323",42323,2009-10-30,12,66.3267934111831,NA,NA,2009,10,6,120
"42324",42324,2009-10-30,13,66.7773019792407,NA,NA,2009,10,6,130
"42325",42325,2009-10-30,14,67.2278105472983,NA,NA,2009,10,6,140
"42326",42326,2009-10-30,15,67.678319115356,NA,NA,2009,10,6,150
"42327",42327,2009-10-30,16,68.1288276834136,NA,NA,2009,10,6,160
"42328",42328,2009-10-30,17,68.5793362514712,NA,NA,2009,10,6,170
"42329",42329,2009-10-30,18,69.0298448195289,NA,NA,2009,10,6,180
"42330",42330,2009-10-30,19,69.4803533875865,NA,NA,2009,10,6,190
"42331",42331,2009-10-30,20,69.9308619556441,NA,NA,2009,10,6,200
"42332",42332,2009-10-30,21,70.3813705237017,NA,NA,2009,10,6,210
"42333",42333,2009-10-30,22,70.8318790917594,NA,NA,2009,10,6,220
"42334",42334,2009-10-30,23,71.282387659817,NA,NA,2009,10,6,230
"42335",42335,2009-10-30,24,71.7328962278746,NA,NA,2009,10,6,240
"42336",42336,2009-10-31,1,61.3735533788893,NA,NA,2009,10,7,10
"42337",42337,2009-10-31,2,61.824061946947,NA,NA,2009,10,7,20
"42338",42338,2009-10-31,3,62.2745705150046,NA,NA,2009,10,7,30
"42339",42339,2009-10-31,4,62.7250790830622,NA,NA,2009,10,7,40
"42340",42340,2009-10-31,5,63.1755876511199,NA,NA,2009,10,7,50
"42341",42341,2009-10-31,6,63.6260962191775,NA,NA,2009,10,7,60
"42342",42342,2009-10-31,7,64.0766047872351,NA,NA,2009,10,7,70
"42343",42343,2009-10-31,8,64.5271133552928,NA,NA,2009,10,7,80
"42344",42344,2009-10-31,9,64.9776219233504,NA,NA,2009,10,7,90
"42345",42345,2009-10-31,10,65.428130491408,NA,NA,2009,10,7,100
"42346",42346,2009-10-31,11,65.8786390594656,NA,NA,2009,10,7,110
"42347",42347,2009-10-31,12,66.3291476275233,NA,NA,2009,10,7,120
"42348",42348,2009-10-31,13,66.7796561955809,NA,NA,2009,10,7,130
"42349",42349,2009-10-31,14,67.2301647636385,NA,NA,2009,10,7,140
"42350",42350,2009-10-31,15,67.6806733316962,NA,NA,2009,10,7,150
"42351",42351,2009-10-31,16,68.1311818997538,NA,NA,2009,10,7,160
"42352",42352,2009-10-31,17,68.5816904678114,NA,NA,2009,10,7,170
"42353",42353,2009-10-31,18,69.0321990358691,NA,NA,2009,10,7,180
"42354",42354,2009-10-31,19,69.4827076039267,NA,NA,2009,10,7,190
"42355",42355,2009-10-31,20,69.9332161719843,NA,NA,2009,10,7,200
"42356",42356,2009-10-31,21,70.3837247400419,NA,NA,2009,10,7,210
"42357",42357,2009-10-31,22,70.8342333080996,NA,NA,2009,10,7,220
"42358",42358,2009-10-31,23,71.2847418761572,NA,NA,2009,10,7,230
"42359",42359,2009-10-31,24,71.7352504442148,NA,NA,2009,10,7,240
"42360",42360,2009-11-01,1,62.1276377751917,NA,NA,2009,11,1,11
"42361",42361,2009-11-01,2,62.5781463432493,NA,NA,2009,11,1,22
"42362",42362,2009-11-01,2,62.5782444355968,NA,NA,2009,11,1,22
"42363",42363,2009-11-01,3,63.0287530036544,NA,NA,2009,11,1,33
"42364",42364,2009-11-01,4,63.4792615717121,NA,NA,2009,11,1,44
"42365",42365,2009-11-01,5,63.9297701397697,NA,NA,2009,11,1,55
"42366",42366,2009-11-01,6,64.3802787078273,NA,NA,2009,11,1,66
"42367",42367,2009-11-01,7,64.8307872758849,NA,NA,2009,11,1,77
"42368",42368,2009-11-01,8,65.2812958439426,NA,NA,2009,11,1,88
"42369",42369,2009-11-01,9,65.7318044120002,NA,NA,2009,11,1,99
"42370",42370,2009-11-01,10,66.1823129800578,NA,NA,2009,11,1,110
"42371",42371,2009-11-01,11,66.6328215481155,NA,NA,2009,11,1,121
"42372",42372,2009-11-01,12,67.0833301161731,NA,NA,2009,11,1,132
"42373",42373,2009-11-01,13,67.5338386842307,NA,NA,2009,11,1,143
"42374",42374,2009-11-01,14,67.9843472522884,NA,NA,2009,11,1,154
"42375",42375,2009-11-01,15,68.434855820346,NA,NA,2009,11,1,165
"42376",42376,2009-11-01,16,68.8853643884036,NA,NA,2009,11,1,176
"42377",42377,2009-11-01,17,69.3358729564612,NA,NA,2009,11,1,187
"42378",42378,2009-11-01,18,69.7863815245189,NA,NA,2009,11,1,198
"42379",42379,2009-11-01,19,70.2368900925765,NA,NA,2009,11,1,209
"42380",42380,2009-11-01,20,70.6873986606341,NA,NA,2009,11,1,220
"42381",42381,2009-11-01,21,71.1379072286918,NA,NA,2009,11,1,231
"42382",42382,2009-11-01,22,71.5884157967494,NA,NA,2009,11,1,242
"42383",42383,2009-11-01,23,72.038924364807,NA,NA,2009,11,1,253
"42384",42384,2009-11-01,24,72.4894329328646,NA,NA,2009,11,1,264
"42385",42385,2009-11-02,1,62.1300900838794,NA,NA,2009,11,2,11
"42386",42386,2009-11-02,2,62.580598651937,NA,NA,2009,11,2,22
"42387",42387,2009-11-02,3,63.0311072199946,NA,NA,2009,11,2,33
"42388",42388,2009-11-02,4,63.4816157880522,NA,NA,2009,11,2,44
"42389",42389,2009-11-02,5,63.9321243561099,NA,NA,2009,11,2,55
"42390",42390,2009-11-02,6,64.3826329241675,NA,NA,2009,11,2,66
"42391",42391,2009-11-02,7,64.8331414922251,NA,NA,2009,11,2,77
"42392",42392,2009-11-02,8,65.2836500602828,NA,NA,2009,11,2,88
"42393",42393,2009-11-02,9,65.7341586283404,NA,NA,2009,11,2,99
"42394",42394,2009-11-02,10,66.184667196398,NA,NA,2009,11,2,110
"42395",42395,2009-11-02,11,66.6351757644557,NA,NA,2009,11,2,121
"42396",42396,2009-11-02,12,67.0856843325133,NA,NA,2009,11,2,132
"42397",42397,2009-11-02,13,67.5361929005709,NA,NA,2009,11,2,143
"42398",42398,2009-11-02,14,67.9867014686286,NA,NA,2009,11,2,154
"42399",42399,2009-11-02,15,68.4372100366862,NA,NA,2009,11,2,165
"42400",42400,2009-11-02,16,68.8877186047438,NA,NA,2009,11,2,176
"42401",42401,2009-11-02,17,69.3382271728014,NA,NA,2009,11,2,187
"42402",42402,2009-11-02,18,69.7887357408591,NA,NA,2009,11,2,198
"42403",42403,2009-11-02,19,70.2392443089167,NA,NA,2009,11,2,209
"42404",42404,2009-11-02,20,70.6897528769743,NA,NA,2009,11,2,220
"42405",42405,2009-11-02,21,71.140261445032,NA,NA,2009,11,2,231
"42406",42406,2009-11-02,22,71.5907700130896,NA,NA,2009,11,2,242
"42407",42407,2009-11-02,23,72.0412785811472,NA,NA,2009,11,2,253
"42408",42408,2009-11-02,24,72.4917871492048,NA,NA,2009,11,2,264
"42409",42409,2009-11-03,1,62.1324443002195,NA,NA,2009,11,3,11
"42410",42410,2009-11-03,2,62.5829528682772,NA,NA,2009,11,3,22
"42411",42411,2009-11-03,3,63.0334614363348,NA,NA,2009,11,3,33
"42412",42412,2009-11-03,4,63.4839700043924,NA,NA,2009,11,3,44
"42413",42413,2009-11-03,5,63.9344785724501,NA,NA,2009,11,3,55
"42414",42414,2009-11-03,6,64.3849871405077,NA,NA,2009,11,3,66
